recycle_rate,W_raw,C_total,T_water,vol_total
0.1,553.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.2,506.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.30000000000000004,459.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.4,412.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.5,365.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.6,318.0,10660580.021482278,3.0773361976369493,539.5865439997509
0.7000000000000001,270.99999999999994,10660580.021482278,3.0773361976369493,539.5865439997509
0.8,223.99999999999994,10660580.021482278,3.0773361976369493,539.5865439997509
0.9,177.0,10660580.021482278,3.0773361976369493,539.5865439997509
